account,id,created_at,impressions,reposts,quotes,likes,replies,images,is_quote,text
Cross_Vape,2093281928686477501,2026-08-28T10:17:57.000Z,298,0,0,4,0,0,1,マンゴーが超人気‼️ https://t.co/VMiHW6g8xX
Cross_Vape,2093281835367518680,2026-08-28T10:17:35.000Z,264,0,0,4,0,0,1,忘れないうちに通知ON‼️🤣 https://t.co/kt3jkzT6Pw
Cross_Vape,2093281771559522716,2026-08-28T10:17:20.000Z,186,0,0,3,0,0,1,めちゃくちゃぱふれます🤣 https://t.co/o545lko5FM
Cross_Vape,2093281728832164313,2026-08-28T10:17:10.000Z,170,0,0,2,0,0,1,ミントも良かったよ👍 https://t.co/lbeScPnj2d
Cross_Vape,2093281658757857319,2026-08-28T10:16:53.000Z,250,0,0,3,0,0,1,ご購入してください笑 https://t.co/ZSewx4y6Sf
Cross_Vape,2093281595776176378,2026-08-28T10:16:38.000Z,317,2,0,4,0,0,1,パイン推しだな🤣 https://t.co/FyoiaPgVrH
Cross_Vape,2093281557092106451,2026-08-28T10:16:29.000Z,382,0,0,5,0,0,1,拡散🔥 https://t.co/QVkI37zXsU
Cross_Vape,2093281516008931674,2026-08-28T10:16:19.000Z,213,0,0,2,0,0,1,豊富です！ https://t.co/PeAMYUw9iz
Cross_Vape,2093281463559221316,2026-08-28T10:16:06.000Z,281,0,0,4,0,0,1,めちゃくちゃ煙凄いよ👏 https://t.co/ZYrE5U0hTa
Cross_Vape,2093281418508156990,2026-08-28T10:15:56.000Z,282,0,0,3,0,0,1,よろしくお願いします🙇‍♀️ https://t.co/VIDhbz7avQ
Cross_Vape,2093281346588430388,2026-08-28T10:15:38.000Z,131,0,0,3,0,0,1,めちゃくちゃ人気‼️ https://t.co/3x16fNmMyb
Cross_Vape,2093281306163765310,2026-08-28T10:15:29.000Z,302,2,0,7,0,0,1,よろしくお願いします🙏 https://t.co/cmRv8YZM0o
Cross_Vape,2093281279882223869,2026-08-28T10:15:23.000Z,122,0,0,3,0,0,1,ありがとう😊 https://t.co/RGUv6ouJwx
Cross_Vape,2093281254422766068,2026-08-28T10:15:16.000Z,378,0,0,4,0,0,1,毎日ありがとう😭 https://t.co/GNkRvk9nLf
Cross_Vape,2093281222709617067,2026-08-28T10:15:09.000Z,262,0,0,4,0,0,1,拡散拡散🔥 https://t.co/4UKW5dn4nf
Cross_Vape,2093281162387136965,2026-08-28T10:14:55.000Z,243,1,0,3,0,0,1,よろしくお願いします🙏 https://t.co/dCPPIn69tr
Cross_Vape,2093281127494754566,2026-08-28T10:14:46.000Z,177,0,0,5,0,0,1,どれもおすすめ‼️ https://t.co/z8PYC3MMYJ
Cross_Vape,2093015226119840112,2026-08-27T16:38:10.000Z,515,0,0,11,1,0,0,今日は忙しくて全然x出来んかったw 雷光りまくっとるし皆気おつけてね‼️
Cross_Vape,2092533528361926805,2026-08-26T08:44:05.000Z,594,1,0,4,0,0,1,20万パフ‼️ https://t.co/gy0AxGAgJt
Cross_Vape,2092519627255582909,2026-08-26T07:48:50.000Z,551,0,0,4,0,0,1,ありがとう😊 https://t.co/LxC8pdg8Uo
Cross_Vape,2092519583739691300,2026-08-26T07:48:40.000Z,555,0,0,5,0,0,1,よろしくお願いします🙇‍♀️ https://t.co/LZAC0gFME4
Cross_Vape,2092519529972904314,2026-08-26T07:48:27.000Z,500,0,0,4,0,0,1,全部美味いよ🤣 https://t.co/3Rt3qfW9ym
Cross_Vape,2092477425066426795,2026-08-26T05:01:09.000Z,460,0,0,6,0,0,1,おすすめ✨️ https://t.co/fWPDTyYUgI
Cross_Vape,2092477397715276248,2026-08-26T05:01:02.000Z,621,0,0,4,0,0,1,よろしくお願いします🙏 https://t.co/sUZ06Smktk
Cross_Vape,2092447992758612099,2026-08-26T03:04:11.000Z,554,0,0,2,0,0,1,参加してない人急げー🏃💦💨 https://t.co/7HZOyZyHSY
Cross_Vape,2092447958059172237,2026-08-26T03:04:03.000Z,404,0,0,4,0,0,1,おすすめです‼️ https://t.co/WvCsnU8ABi
Cross_Vape,2092447927260311778,2026-08-26T03:03:56.000Z,392,0,0,3,0,0,1,拡散🔥 https://t.co/0Axrb9q6ok
Cross_Vape,2092419658058178751,2026-08-26T01:11:36.000Z,411,0,0,2,0,0,1,ありがとう😊 https://t.co/LmNQDbj1rm
Cross_Vape,2092419605306511836,2026-08-26T01:11:23.000Z,477,0,0,2,0,0,1,ぜひぜひ✨️ https://t.co/BZKY44BO9B
Cross_Vape,2092419517570003423,2026-08-26T01:11:02.000Z,522,0,0,5,0,0,1,ありがとうございます！ よろしくお願いします🙏 https://t.co/cNKER01k98
Cross_Vape,2092419489044582887,2026-08-26T01:10:56.000Z,376,0,0,3,0,0,1,よろしくお願いします🙇‍♀️ https://t.co/2Vkapir4PQ
mymoods_vape,2095104454039310469,2026-09-02T11:00:01.000Z,407,0,0,2,0,1,0,【ベイプの保管方法について】 きちんと保管することで、トラブルを防ぎましょう。 バッテリーの劣化なども軽減することが可能です🔋 ・充電したままの放置や、高温になる車内での保管は避ける ・強い衝撃を加えない。水周りでは取扱いに気をつける https://t.co/0GLeKjXLBU
Cross_Vape,2095332923713212870,2026-09-03T02:07:53.000Z,135,3,0,6,0,0,1,おめでとうございます👏 すぐにまたプレゼント企画やります😝 皆気になってる商品だからレビュー頼んますよ〜👍🤣 https://t.co/F0IIqgKbmd
Cross_Vape,2095332682842743162,2026-09-03T02:06:55.000Z,223,3,1,7,5,0,0,沢山の参加ありがとうございます😊 当選者の方はDMにて 郵便番号、住所、名前 お願いします！ おめでとうございます‼️ @_420_family__ @ggaaprkefuq @vlawva 次回の企画もお楽しみに♡
mymoods_vape,2095466840302489655,2026-09-03T11:00:01.000Z,284,0,0,1,0,2,0,まずはここから🌟 デバイス＋5000パフ相当PODがセットになった スターターキット🏃 人気No.1！ ポッド型ベイプであるMyMoods VAPEを心ゆくまで楽しんでいただける、入門・始めての方におすすめのお得なセットです💪 （写真はデバイス×マスカットグリーンアップルPOD🍏） https://t.co/G6pCBIGqIL
Cross_Vape,2095719366893645988,2026-09-04T03:43:28.000Z,713,0,0,6,1,1,0,そっくりやん 本間中国は🤦‍♂️ https://t.co/VOUuLnSc3V
Cross_Vape,2095719055311462518,2026-09-04T03:42:14.000Z,116,3,0,4,0,0,1,右のやつは新作ではないです！ ただ見た目はほぼ一緒👍 https://t.co/U4ZBHqxsSw
Cross_Vape,2095705284467724590,2026-09-04T02:47:30.000Z,277,3,1,8,1,1,0,クラウンバーをサイトで販売するか悩んでます😁 https://t.co/NDKZeYsO1i
Cross_Vape,2095700720255418793,2026-09-04T02:29:22.000Z,124,0,0,2,0,0,1,よろしくお願いします🙏 https://t.co/y7S7OcVYyZ
Cross_Vape,2095700641939390508,2026-09-04T02:29:03.000Z,167,0,0,3,0,0,1,いつもありがとうございます🙏 https://t.co/ygxu8mYJtT
Cross_Vape,2095700587635777744,2026-09-04T02:28:50.000Z,153,0,0,2,0,0,1,いいね💕︎ https://t.co/9OF6AZOg3B
Cross_Vape,2095700494622826649,2026-09-04T02:28:28.000Z,152,0,0,2,0,0,1,ありがとうございます！ https://t.co/JONGAfNSwv
Cross_Vape,2095700358412775706,2026-09-04T02:27:56.000Z,124,1,0,3,0,0,1,よろしくお願いします🙏 https://t.co/vKl6nEdq5c
Cross_Vape,2095700311403074019,2026-09-04T02:27:45.000Z,107,0,0,3,0,0,1,よろしくお願いします🙏 https://t.co/CHVIXg6Png
Cross_Vape,2095700283259293727,2026-09-04T02:27:38.000Z,457,0,0,2,0,0,1,思ってる以上にコンパクトだよ😍 https://t.co/zxHz2y97r7
Cross_Vape,2095700231304400981,2026-09-04T02:27:26.000Z,143,0,0,2,0,0,1,よろしくお願いします(*^^*) https://t.co/iiFVy2qwBg
Cross_Vape,2095700144541069655,2026-09-04T02:27:05.000Z,102,0,0,0,0,0,1,👍 https://t.co/i1wcHiiOYB
Cross_Vape,2095700106133807442,2026-09-04T02:26:56.000Z,67,0,0,0,0,0,1,よろしくお願いします🙏 https://t.co/RXuOm1c5un
Cross_Vape,2095700017961120051,2026-09-04T02:26:35.000Z,162,0,0,1,0,0,1,よろしくお願いします🙇‍♀️ https://t.co/KjxmuQDrgP
Cross_Vape,2095699950768357617,2026-09-04T02:26:19.000Z,68,0,0,0,1,0,1,え？BANGとかまだ需要あるの？笑 https://t.co/rZIYnWyXH6
mymoods_vape,2095829232530104578,2026-09-04T11:00:02.000Z,322,0,0,1,0,2,0,【味の薄れを防ぐには……】 フレーバーリキッドが内臓されている仕組みのベイプ・ポケットシーシャは、適切な保管や使用で、お気に入りの味わいを長持ちさせることが可能です🫐 ・吸い終わったら直射日光が当たらない、涼しい場所で保管 ・ケースなどに入れ、清潔な状態を保つ https://t.co/iQ0tv7PX29
Cross_Vape,2095883562340008237,2026-09-04T14:35:55.000Z,128,7,0,12,0,1,0,https://t.co/IsFXCXvqHI
mymoods_vape,2096191627190509860,2026-09-05T11:00:03.000Z,219,0,0,1,0,1,0,凍らせたぶどうをゆったり味わうような…… 夏にぴったり、ジューシーで冷たい果実の旨味🍇 MyMoods VAPE GRAPE ICE🧊 https://t.co/xXkcJKcmVO
mymoods_vape,2096554003651805447,2026-09-06T11:00:01.000Z,440,0,0,1,1,2,0,【🫧ベイプの正しい吸い方🫧】 ベイプは紙巻きたばこなどとは異なり、あまり肺にためず、フレーバーの香りや味を楽しむものです🥝 リアルかつ濃厚な味と香りを楽しみながら、自分の吐き出した煙をゆっくり見つめてリラックス。気分を”デザイン”する体験を、ぜひともお手元に。 https://t.co/vIZGqhTYsN
